,0
0,0.0031488582152780424
1,0.0031791281786871187
2,0.003168394411791936
3,0.0031563666794450188
4,0.003063689587849708
5,0.003063689587849708
6,0.003050473323915775
7,0.003044256651087641
8,0.0030722086144936156
9,0.003176128214053196
10,0.003182198459440116
11,0.003261041710115834
12,0.003182198459440116
13,0.002959469851165386
14,0.0029771347163207737
15,0.003239823673346811
16,0.003239823673346811
17,0.0032524290417843093
18,0.0029728870595770573
19,0.0032137316758331135
20,0.0032098476104457092
21,0.003188963838530179
22,0.003040543277981179
23,0.0030414894972493217
24,0.003048205358192912
25,0.0030390286141276585
26,0.0028863113505678403
27,0.0030388425393522117
28,0.003273303247035509
29,0.003273303247035509
30,0.0032349510520414478
31,0.0032075715206865245
32,0.0032777435139750752
33,0.003254309198524584
34,0.0031662763437076136
35,0.003088303794507474
36,0.0028862811642658627
37,0.0028786392983899513
38,0.0028834242769660294
39,0.0029764751244435073
40,0.002978740554561427
41,0.0029775540315836566
42,0.0029871607201879835
43,0.002848697632408216
44,0.0028602870627973767
45,0.0032293138637736014
46,0.0032482315425540354
47,0.0032209583130428823
48,0.0031497692699177723
49,0.003332552423941955
50,0.0033916953143586412
51,0.0033916953143586412
52,0.003220089815597723
53,0.0031091803863585194
54,0.0031091803863585194
55,0.0027951309758941097
56,0.006814558209469757
57,0.0051013567338104035
58,0.007239376068267455
59,0.004432930852536864
60,0.007659630919654642
61,0.0055708391000305205
62,0.0055708391000305205
63,0.005945983375891478
64,0.00310239969460427
65,0.0031034552372314938
66,0.003039803989924952
67,0.003039803989924952
68,0.003077872300376924
69,0.003077872300376924
70,0.002886165451641184
71,0.0028990092702131194
72,0.0031161887854987426
73,0.0031163668509160514
74,0.0030077232302104535
75,0.0030067928084386362
76,0.0032297033902275733
77,0.003289806154426989
78,0.0032958326857458614
79,0.003265773828335635
80,0.003271546287509469
81,0.0029378216595551745
82,0.0029378216595551745
83,0.0029668507400447295
84,0.005318845058263658
85,0.0053170484780320675
86,0.003123042906571577
87,0.003123042906571577
88,0.0031172363056283198
89,0.0028929765083103662
90,0.003039059627170403
91,0.003039059627170403
92,0.003272341425178495
93,0.004175402434807071
94,0.00437783333408801
95,0.004399188125928022
96,0.004424740652760151
97,0.004534037898384093
98,0.004645181760308638
99,0.004612782139862861
100,0.004740102569882619
101,0.004908561313985766
102,0.004908561313985766
103,0.005004483676347868
104,0.005029948251981589
105,0.004939219004166067
106,0.004939219004166067
107,0.00815791335503271
108,0.019563574036333877
109,0.03568258392884258
110,0.0424894548196923
111,0.04499020174046201
112,0.04796580818962015
113,0.057037240300481094
114,0.056291689159302126
115,0.05943332389952403
116,0.08316939139213879
117,0.08927737267749378
118,0.09951817688548573
119,0.08520373663555698
120,0.14256914940824963
121,0.09085805167764964
122,0.11494354919282865
123,0.12581569358020592
124,0.13751252544369677
125,0.13949352279687735
126,0.14052515884802103
127,0.13963832185299707
128,0.13652048959615248
129,0.12549328754955116
130,0.12122107561817658
131,0.11335532505477593
132,0.10485937364137728
133,0.09473126820978252
134,0.08985993570868643
135,0.10127063136266547
136,0.11732172856339042
137,0.12320808926665038
138,0.10124627933108142
139,0.10124627933108142
140,0.08677090787542262
141,0.08331456167496046
142,0.15594289714924503
143,0.17495985024450075
144,0.21769709589403374
145,0.2455689284396405
146,0.26900438342807265
147,0.28204975719462444
148,0.29297211272752327
149,0.3003022950613724
150,0.3056055264041545
151,0.3056055264041545
152,0.30275626301480985
153,0.3002180654872248
154,0.29653922914611897
155,0.2914997200869021
156,0.28680969343953827
157,0.28093074253205796
158,0.27418307439200046
159,0.26797406327717166
160,0.24935455564847464
161,0.2399739828181547
162,0.22876042171360844
163,0.21121019626703338
164,0.19597604897561854
165,0.17661756540467627
166,0.16327201669867566
167,0.1474726571476298
168,0.13147053748135248
169,0.11462680768979558
170,0.10127060581665048
171,0.08766786908737453
172,0.07602951980166218
173,0.06900469665886502
174,0.06433330521793316
175,0.06398475029445969
176,0.053712852623412514
177,0.06285547918007879
178,0.06114417780779869
179,0.05723861317014379
180,0.05792454931928843
181,0.050687726190379694
182,0.04949756375042194
183,0.04923069447929326
184,0.04380635803516634
185,0.04096449926998769
186,0.03460716903017531
187,0.030585666760072537
188,0.02681393969364876
189,0.02429297416259314
190,0.02206022238798579
191,0.02055776463762622
192,0.019608444871043174
193,0.018360483737379953
194,0.017986247172819124
195,0.017135748085800002
196,0.016824829549773764
197,0.016480179867454488
198,0.01621884579967331
199,0.015508490566908763
200,0.015526776791484353
201,0.014925564952858872
202,0.014810443563249134
203,0.014722310125774195
204,0.014543619395599762
205,0.014455621758592932
206,0.014252536286468472
207,0.013988854958849661
208,0.01389403905180774
209,0.013653053327367416
210,0.013573696699865054
211,0.013499878764157543
212,0.013214117398670802
213,0.013100116102724269
214,0.012783079653868176
215,0.012718149190590127
216,0.012474126137672367
217,0.012426149670724982
218,0.01197516836275374
219,0.011850085592807787
220,0.011724180171359344
221,0.011594387279569624
222,0.01156933884932344
223,0.01156933884932344
224,0.011434582352299227
225,0.011349574276230495
226,0.011339858120178818
227,0.011260383173136306
228,0.011173695156243155
229,0.011106132520468036
230,0.011058007034607168
231,0.011040909255077086
232,0.011014773321424445
233,0.010966140500533081
234,0.010556341711128856
235,0.010532079967587272
236,0.01052804823405645
237,0.010527971758965823
238,0.010470216406806336
239,0.010400949412180806
240,0.01038962860922769
241,0.01033420166271724
242,0.010184659681847336
243,0.01011587884061933
244,0.010086926574649517
