,0
0,0.00016732905493671544
1,0.00017042843442522133
2,0.00017042843442522133
3,0.00017042843442522133
4,0.0001687148625137824
5,0.0001687148625137824
6,0.00017032835571164208
7,0.00016887679476393003
8,0.00016727165832501584
9,0.00016936551628744022
10,0.00017322357483110342
11,0.00017100057198039356
12,0.00016773761776559914
13,0.00016645475990001798
14,0.00016932421602717748
15,0.00017297007127659128
16,0.00017297007127659128
17,0.00017000822474258335
18,0.00017000822474258335
19,0.00017097623992266885
20,0.0001677534565867336
21,0.0001637039508848575
22,0.0001653133074804731
23,0.0001680522171887059
24,0.0001680522171887059
25,0.00016262693546649666
26,0.00016262693546649666
27,0.00016430576310314004
28,0.00016330829522344858
29,0.00016129573762843088
30,0.0001602477569063776
31,0.00016530574864072773
32,0.00016530574864072773
33,0.00016163565935399738
34,0.00015999225081867951
35,0.0001581664557219987
36,0.00015747898213668699
37,0.00014093464802811883
38,0.00014093464802811883
39,0.00015522473749538586
40,0.0001565062885879816
41,0.00015829272704947684
42,0.00015829272704947684
43,0.00015765294048439727
44,0.00015492658936092595
45,0.00015765294048439727
46,0.00015831255095962064
47,0.00015921016194762316
48,0.00015669310495482777
49,0.00015669310495482777
50,0.00015628532192854032
51,0.0001566632728075194
52,0.0001566632728075194
53,0.00015674489722721562
54,0.00015674489722721562
55,0.00015674489722721562
56,0.0001568744232569123
57,0.0001568744232569123
58,0.00015735649040084912
59,0.00015623025027436686
60,0.00015789317139922051
61,0.0001552991888037614
62,0.0001552991888037614
63,0.0001552991888037614
64,0.00015921755075081346
65,0.00015934376082621748
66,0.00015825987930801117
67,0.00016142580824422776
68,0.00015875359634307128
69,0.00016317211600526158
70,0.00015767158577699984
71,0.00016142810080673403
72,0.0001559561908744174
73,0.00015810928564519275
74,0.000153564468968379
75,0.00015604769879934568
76,0.00015507645910703107
77,0.00015507645910703107
78,0.00015630443116706344
79,0.00015693357624608768
80,0.00015584844408806728
81,0.000155637570568051
82,0.00015384376988082613
83,0.00015145192529932112
84,0.0001510546634890161
85,0.0001508802004529468
86,0.000150886252330743
87,0.0001518034299961405
88,0.0001518034299961405
89,0.0001486123752625659
90,0.0001486123752625659
91,0.00014876342600328554
92,0.00014945442408334785
93,0.0001489080200055286
94,0.0001489080200055286
95,0.00015132733419508394
96,0.00015066627854535088
97,0.00014840748752349762
98,0.00014722348754178888
99,0.00014722348754178888
100,0.00014722348754178888
101,0.0001472354129597706
102,0.0001459918286257985
103,0.0001472354129597706
104,0.00014354514382359306
105,0.00014318935996155367
106,0.00014318935996155367
107,0.00014318935996155367
108,0.00014303377273046218
109,0.00014303377273046218
110,0.00014338292115690873
111,0.00014707663604887736
112,0.00014707663604887736
113,0.00014422672873581161
114,0.0001430460241732401
115,0.00014422244602887375
116,0.0001444109579865609
117,0.0001432336037941798
118,0.00014260165062546427
119,0.00014309343791644863
120,0.00014309343791644863
121,0.00014007127304604727
122,0.0001397511911691672
123,0.00013977850432975544
124,0.00014268939460285673
125,0.00014329545241524992
126,0.00014109650886682789
127,0.00013999239398954674
128,0.00013950289483859226
129,0.00013847790579465258
130,0.00013847790579465258
131,0.00014079558515198729
132,0.00014222870510714115
133,0.000140623125540985
134,0.0001423603903879734
135,0.0001419597232525309
136,0.0001392307588449512
137,0.00013891079520345336
138,0.00013744137093799083
139,0.00013742057394612473
140,0.00014058253440109224
141,0.00014042498152454884
142,0.00014230568955806458
143,0.00014214060215015463
144,0.00014214060215015463
145,0.0001412719630416092
146,0.0001409027116288513
147,0.00014231949633352798
148,0.00014104791239493558
149,0.00014104791239493558
150,0.00014142109710273425
151,0.00014033071175652978
152,0.00014255274090108771
153,0.00014169157926547141
154,0.0001439265905188589
155,0.00013991459301959091
156,0.00013943207705737775
157,0.00013856410472438147
158,0.00013673637849020946
159,0.00013907831467902348
160,0.0001405746278619041
161,0.0001378769852006006
162,0.00013804531286441566
163,0.0001388171423080473
164,0.0001406278704230704
165,0.0001383844297421676
166,0.00013872248189528627
167,0.0001376608953120513
168,0.00013852596422227878
169,0.00013741693466845804
170,0.00013730778347218787
171,0.0001378952190332498
172,0.0001347172430718679
173,0.0001373701491538679
174,0.0001338779301878022
175,0.00013513577506973294
176,0.0001345385527408666
177,0.00013636969743393686
178,0.0001338794654257733
179,0.00013425335693121167
180,0.0001338400643586822
181,0.0001343502618808193
182,0.00013221034525906158
183,0.00013280689589109397
184,0.0001313699108316091
185,0.00013242274034334074
186,0.00013064009013623816
187,0.00013400795142582737
188,0.00012924693056149008
189,0.0001295858429381742
190,0.0001295858429381742
191,0.00013319835751387414
192,0.00013319835751387414
193,0.00013539221792268553
194,0.0001311964502840201
195,0.00013481846189152712
196,0.0001330106951047778
197,0.00013522379756361098
198,0.0001360511490732937
199,0.00013460888208351187
200,0.00013308767850679144
201,0.0001319230770107369
202,0.00013255597361699477
203,0.00013593904059378592
204,0.0001367384518283692
205,0.00013948190952242228
206,0.000147599962115553
207,0.00014806838264662262
208,0.00014893913247304274
209,0.00014430168857270932
210,0.00014966401786614567
211,0.00014857912386442604
212,0.00015115598510176078
213,0.0001519735653069296
214,0.00015503115340120618
215,0.00015596011999465532
216,0.0001559483328137645
217,0.00015682711058824395
218,0.00016225642970061623
219,0.00017918229175646846
220,0.021662148460375133
221,0.044560612640053544
222,0.026175351151237227
223,0.05608617275320874
224,0.16353735320693694
225,0.3687413409839594
226,0.42992368571918715
227,0.47294204271287565
228,0.47414101713073104
229,0.4730798904878534
230,0.470851212077088
231,0.4534606436503209
232,0.4393123807736736
233,0.4286423162935758
234,0.41739340197731384
235,0.4049127102550619
236,0.39858451795354216
237,0.3918741381955528
238,0.38764773574379463
239,0.3883956596428745
240,0.3558810470025153
241,0.33389002096593773
242,0.320319462077625
243,0.3059103255685806
244,0.30731159309355416
245,0.29985770327129313
246,0.2727403285028663
247,0.27271766866507935
248,0.22509688972082237
249,0.20415973325509593
250,0.18379138152756463
251,0.14438347250180972
252,0.12041579635299254
253,0.12133630749301948
254,0.0999937342933762
255,0.08603157403446511
256,0.08345869299664281
257,0.07654073524258498
258,0.07680084694857536
259,0.06762486931159678
260,0.062356435080654256
261,0.06084771301550967
262,0.058882152413548494
263,0.05380336900736246
264,0.04990015802450096
265,0.04577499557800097
266,0.04171667490056246
267,0.044961776569838706
268,0.04177908580142987
269,0.038059660431207364
270,0.033277085476835465
271,0.030836907475947285
272,0.023762296959731654
273,0.018663464380515787
274,0.014713826006668766
275,0.011870652056305997
276,0.009888550017623123
277,0.008577047399476647
278,0.00783432827091522
279,0.007465031565731173
280,0.006785848999183659
281,0.006699716148803968
282,0.006550337880771614
283,0.006353830584123374
284,0.0059616727089571095
285,0.005970403157333288
286,0.0058161559444658405
287,0.005712892301244923
288,0.00552341916621258
289,0.005267435732911291
290,0.005195861927210377
291,0.0050560549446319455
292,0.00499954204747564
293,0.0049377321995833475
294,0.004780682454070043
295,0.0047480033093872795
296,0.004567310597317173
297,0.004566551272900147
298,0.004564113440343679
299,0.004371690965287378
300,0.0042637286278716865
301,0.004253920603305908
302,0.004238660596573777
303,0.0042492199124351026
304,0.0042979581986126395
305,0.004601969545972095
306,0.011644849142969668
307,0.06875103989149246
308,0.33956711852455185
309,0.11085549252762701
310,0.14952526183189113
311,0.1688196476551392
312,0.17052154663917068
313,0.17073644783334074
314,0.17117589051362828
315,0.17393817890993746
316,0.17532655915921255
317,0.18489211602577182
318,0.1987695135445245
319,0.21499328171476642
320,0.22647434504243277
321,0.23564627824860454
322,0.23564627824860454
323,0.22533405057056105
324,0.2136906890364731
325,0.1983606645610157
326,0.18963294335739816
327,0.17668061762266893
328,0.16523114891170568
329,0.15664968091681963
330,0.15098920484741668
331,0.13879740941212204
332,0.13594485868546574
333,0.12988628634200491
334,0.12693793715431823
335,0.12376336804327731
336,0.11954440748813136
337,0.1165349420351622
338,0.11275911165935976
339,0.10664103771834099
340,0.09967776363302391
341,0.09458927255451692
342,0.08773352932182261
343,0.0806868680949998
344,0.0727222810303131
345,0.06585292835300292
346,0.05928845121162245
347,0.05451507781062878
348,0.049289922368417685
349,0.045241988240361374
350,0.04137669448832084
351,0.03861234353173534
352,0.036121606871540785
353,0.03316453410081631
354,0.03041100716651026
355,0.028005229301057866
356,0.0248714596916229
357,0.021842957549583653
358,0.019767469626431174
359,0.01780503478069974
360,0.016049136758368197
361,0.020125182740212903
362,0.029715767575052763
363,0.02946002103125283
364,0.028042439027618347
365,0.02254730796180088
366,0.01854851916936973
367,0.016291100508988608
368,0.014818746539014795
369,0.013573055646873835
370,0.012895932051763892
371,0.012259890629737464
372,0.011917052541048996
373,0.01149845594501217
374,0.011075580240025504
375,0.010716143433113315
376,0.01007941981625036
377,0.009694715817510103
378,0.009468698021563972
379,0.009057689343473174
380,0.008640597105581405
381,0.008410232444883713
382,0.008252050653895907
383,0.008139090176212475
384,0.00798636410885144
385,0.007440264496875967
386,0.007325444769026002
387,0.007221018961171906
388,0.007156004121475647
389,0.007089493172716034
390,0.006783404659071226
391,0.006604434654151995
392,0.00652871079088194
393,0.006465341517508078
394,0.006375134274678197
395,0.006053683673561395
396,0.006044052384463571
397,0.005947701274519525
398,0.005746540425636774
399,0.0057804261725945836
400,0.005760410130983041
401,0.005491090572828611
402,0.0054724882868710115
403,0.0054272283495462
404,0.005349424495877841
405,0.005340375320353706
406,0.005163613792860086
407,0.005017972160561167
408,0.004957847041088717
409,0.004908818848627046
410,0.004907709098177169
411,0.004696012732985548
412,0.004696012732985548
413,0.004698543610385899
414,0.0046404298519651275
415,0.00463419671192075
