Qex_time,Qex_flow
1135.0,0.0
1140.0,1e-06
1145.0,0.0
1150.0,1e-06
1155.0,0.0
1160.0,0.0
1165.0,0.0
1170.0,0.0
1175.0,4e-06
1180.0,0.0
1185.0,0.0
1190.0,0.0
1195.0,0.0
1200.0,0.0
1205.0,0.0
1210.0,0.0
1215.0,0.0
1220.0,0.0
1225.0,0.0
1230.0,0.0
1235.0,0.0
1240.0,0.0
1245.0,0.0
1250.0,0.0
1255.0,0.0
1260.0,0.0
1265.0,0.0
1270.0,0.0
1275.0,0.0
1280.0,1e-06
1285.0,0.0
1290.0,0.0
1295.0,3e-06
1300.0,0.0
1305.0,0.0
1310.0,0.0
1315.0,0.0
1320.0,0.0
1325.0,0.0
1330.0,0.0
1335.0,0.0
1340.0,1e-06
1345.0,0.0
1350.0,0.0
1355.0,1e-06
1360.0,0.0
1365.0,0.0
1370.0,1e-06
1375.0,0.0
1380.0,0.0
1385.0,0.0
1390.0,0.0
1395.0,0.0
1400.0,1e-06
1405.0,0.0
1410.0,0.0
1415.0,0.0
1420.0,0.0
1425.0,0.0
1430.0,0.0
1435.0,0.0
1440.0,0.0
1445.0,0.0
1450.0,0.0
1455.0,0.0
1460.0,0.0
1465.0,0.0
1470.0,0.0
1475.0,0.0
1480.0,0.0
1485.0,0.0
1490.0,0.0
1495.0,0.0
1500.0,0.0
1505.0,0.0
1510.0,0.0
1515.0,0.0
1520.0,0.0
1525.0,0.0
1530.0,0.0
1535.0,0.0
1540.0,0.0
1545.0,0.0
1550.0,0.0
1555.0,0.0
1560.0,1.7e-05
1565.0,0.0
1570.0,0.0
1575.0,0.0
1580.0,0.0
1585.0,0.0
1590.0,0.0
1595.0,0.0
1600.0,0.0
1605.0,0.0
1610.0,0.0
1615.0,0.0
1620.0,0.0
1625.0,0.0
1630.0,0.0
1635.0,0.0
1640.0,0.0
1645.0,0.0
1650.0,0.0
1655.0,0.0
1660.0,0.0
1665.0,0.0
1670.0,0.0
1675.0,0.0
1680.0,0.0
1685.0,0.0
1690.0,0.0
1695.0,0.0
1700.0,0.0
1705.0,1e-06
1710.0,0.0
1715.0,0.0
1720.0,0.0
1725.0,0.0
1730.0,0.0
1735.0,0.0
1740.0,0.0
1745.0,0.0
1750.0,0.0
1755.0,0.0
1760.0,0.0
1765.0,0.0
1770.0,0.0
1775.0,0.0
1780.0,1e-06
1785.0,0.0
1790.0,0.0
1795.0,0.0
1800.0,0.0
1805.0,0.0
1810.0,0.0
1815.0,0.0
1820.0,0.0
1825.0,0.0
1830.0,0.0
1835.0,0.0
1840.0,1e-06
1845.0,0.0
1850.0,0.0
1855.0,0.0
1860.0,0.0
1865.0,0.0
1870.0,0.0
1875.0,0.0
1880.0,0.0
1885.0,0.0
1890.0,0.0
1895.0,0.0
1900.0,0.0
1905.0,0.0
1910.0,0.0
1915.0,0.0
1920.0,0.0
1925.0,0.0
1930.0,0.0
1935.0,0.0
1940.0,0.0
1945.0,0.0
1950.0,0.0
1955.0,0.0
1960.0,2e-06
1965.0,0.0
1970.0,0.0
1975.0,2e-06
1980.0,0.0
1985.0,0.0
1990.0,0.0
1995.0,0.0
2000.0,0.0
2005.0,0.0
2010.0,0.0
2015.0,0.0
2020.0,0.0
2025.0,0.0
2030.0,0.0
2035.0,0.0
2040.0,0.0
2045.0,0.0
2050.0,1e-06
2055.0,0.0
2060.0,0.0
2065.0,1e-06
2070.0,0.0
2075.0,0.0
2080.0,0.0
2085.0,0.0
2090.0,0.0
2095.0,1e-06
2100.0,0.0
2105.0,0.0
2110.0,0.0
2115.0,0.0
2120.0,0.0
2125.0,1e-06
2130.0,0.0
2135.0,0.0
2140.0,0.0
2145.0,0.0
2150.0,0.0
2155.0,0.0
2160.0,0.0
2165.0,0.0
2170.0,2e-06
2175.0,0.0
2180.0,0.0
2185.0,0.0
2190.0,0.0
2195.0,0.0
2200.0,0.0
2205.0,0.0
2210.0,0.0
2215.0,0.0
2220.0,0.0
2225.0,0.0
2230.0,0.0
2235.0,0.0
2240.0,0.0
2245.0,0.0
2250.0,0.0
2255.0,0.0
2260.0,4e-06
2265.0,0.0
2270.0,0.0
2275.0,0.0
2280.0,0.0
2285.0,0.0
2290.0,3e-06
2295.0,0.0
2300.0,0.0
2305.0,0.0
2310.0,0.0
2315.0,1e-06
2320.0,8.999999999999999e-06
2325.0,0.0
2330.0,0.0
2335.0,1.1e-05
2340.0,1e-05
2345.0,2.2e-05
2350.0,8.4e-05
2355.0,9.5e-05
2360.0,0.000194
2365.0,0.000341
2370.0,0.001214
2375.0,0.005839999999999999
2380.0,0.017165
2385.0,0.041848
2390.0,0.077095
2395.0,0.10835
2400.0,0.134021
2405.0,0.154976
2410.0,0.176643
2415.0,0.195256
2420.0,0.211193
2425.0,0.224958
2430.0,0.238057
2435.0,0.24874
2440.0,0.25795
2445.0,0.265827
2450.0,0.272992
2455.0,0.28002
2460.0,0.28568
2465.0,0.289411
2470.0,0.295723
2475.0,0.301131
2480.0,0.305832
2485.0,0.310026
2490.0,0.316947
2495.0,0.317067
2500.0,0.319415
2505.0,0.318711
2510.0,0.32148
2515.0,0.321417
2520.0,0.32554900000000003
2525.0,0.32429
2530.0,0.32427800000000007
2535.0,0.322482
2540.0,0.32358
2545.0,0.324412
2550.0,0.32308
2555.0,0.320766
2560.0,0.320213
2565.0,0.319121
2570.0,0.319786
2575.0,0.318332
2580.0,0.316584
2585.0,0.311942
2590.0,0.311745
2595.0,0.311966
2600.0,0.308643
2605.0,0.306051
2610.0,0.302601
2615.0,0.300078
2620.0,0.298751
2625.0,0.297209
2630.0,0.293464
2635.0,0.291943
2640.0,0.291927
2645.0,0.289025
2650.0,0.284727
2655.0,0.284531
2660.0,0.283451
2665.0,0.281552
2670.0,0.28157
2675.0,0.279172
2680.0,0.27890399999999993
2685.0,0.276322
2690.0,0.274852
2695.0,0.274058
2700.0,0.271975
2705.0,0.269273
2710.0,0.268035
2715.0,0.266783
2720.0,0.265146
2725.0,0.262435
2730.0,0.260427
2735.0,0.258372
2740.0,0.257166
2745.0,0.255371
2750.0,0.252764
2755.0,0.249865
2760.0,0.247634
2765.0,0.245234
2770.0,0.243306
2775.0,0.240145
2780.0,0.238343
2785.0,0.236547
2790.0,0.233282
2795.0,0.230114
2800.0,0.22815
2805.0,0.225615
2810.0,0.220685
2815.0,0.217549
2820.0,0.21462
2825.0,0.209794
2830.0,0.206107
2835.0,0.201711
2840.0,0.19629
2845.0,0.192848
2850.0,0.18866900000000003
2855.0,0.18340300000000004
2860.0,0.177756
2865.0,0.173499
2870.0,0.168875
2875.0,0.165102
2880.0,0.160362
2885.0,0.156329
2890.0,0.152115
2895.0,0.147893
2900.0,0.145615
2905.0,0.142593
2910.0,0.139435
2915.0,0.135004
2920.0,0.131818
2925.0,0.127806
2930.0,0.125665
2935.0,0.123507
2940.0,0.121028
2945.0,0.118113
2950.0,0.1151
2955.0,0.11358
2960.0,0.111713
2965.0,0.109858
2970.0,0.108036
2975.0,0.107154
2980.0,0.105632
2985.0,0.10333999999999999
2990.0,0.102294
2995.0,0.10139
3000.0,0.099136
3005.0,0.097629
3010.0,0.09678199999999999
3015.0,0.094911
3020.0,0.094412
3025.0,0.093348
3030.0,0.092557
3035.0,0.09188
3040.0,0.09104499999999999
3045.0,0.089154
3050.0,0.089212
3055.0,0.089361
3060.0,0.087687
3065.0,0.086931
3070.0,0.086572
3075.0,0.084873
3080.0,0.08401
3085.0,0.083781
3090.0,0.083707
3095.0,0.08245
3100.0,0.08177100000000001
3105.0,0.081334
3110.0,0.081903
3115.0,0.081365
3120.0,0.080988
3125.0,0.080973
3130.0,0.08187
3135.0,0.08123
3140.0,0.082316
3145.0,0.083014
3150.0,0.08248
3155.0,0.082606
3160.0,0.083836
3165.0,0.083285
3170.0,0.08407100000000002
3175.0,0.084016
3180.0,0.084193
3185.0,0.084611
3190.0,0.084719
3195.0,0.08433
3200.0,0.083875
3205.0,0.083764
3210.0,0.083499
3215.0,0.083286
3220.0,0.083343
3225.0,0.082056
3230.0,0.082242
3235.0,0.08168200000000002
3240.0,0.080696
3245.0,0.079145
3250.0,0.078759
3255.0,0.077145
3260.0,0.075706
3265.0,0.075475
3270.0,0.073479
3275.0,0.071836
3280.0,0.071642
3285.0,0.06907700000000001
3290.0,0.068625
3295.0,0.066341
3300.0,0.065115
3305.0,0.062916
3310.0,0.061956
3315.0,0.06054199999999999
3320.0,0.05938
3325.0,0.058421
3330.0,0.056902
3335.0,0.055662
3340.0,0.054696
3345.0,0.051987
3350.0,0.050756
3355.0,0.049742
3360.0,0.04820800000000001
3365.0,0.04609
3370.0,0.045673
3375.0,0.04385100000000001
3380.0,0.042093
3385.0,0.041421
3390.0,0.039915
3395.0,0.038622
3400.0,0.03783
3405.0,0.035394
3410.0,0.034362
3415.0,0.03334
3420.0,0.031679
3425.0,0.030805
3430.0,0.029812
3435.0,0.028127
3440.0,0.027565
3445.0,0.026907
3450.0,0.025549
3455.0,0.024973000000000002
3460.0,0.024575
3465.0,0.023514
3470.0,0.022954
3475.0,0.022715
3480.0,0.021883
3485.0,0.021576
3490.0,0.021184
3495.0,0.020174
3500.0,0.020347
3505.0,0.020192
3510.0,0.019491
3515.0,0.01886
3520.0,0.01906
3525.0,0.018345999999999998
3530.0,0.018601000000000003
3535.0,0.01796
3540.0,0.017507
3545.0,0.017062
3550.0,0.017444
3555.0,0.017086
3560.0,0.016787
3565.0,0.01655
3570.0,0.016285
3575.0,0.016093
3580.0,0.015741
3585.0,0.015519999999999999
3590.0,0.015185
3595.0,0.015246
3600.0,0.01442
3605.0,0.014536
3610.0,0.014431
3615.0,0.014074
3620.0,0.013972
3625.0,0.013856
3630.0,0.013328
3635.0,0.013156
3640.0,0.013143
3645.0,0.012485
3650.0,0.012302
3655.0,0.012407
3660.0,0.01196
3665.0,0.011992
3670.0,0.01181
3675.0,0.011486
3680.0,0.011365
3685.0,0.011209
3690.0,0.01082
3695.0,0.010673
3700.0,0.010732
3705.0,0.010292000000000003
3710.0,0.010362
3715.0,0.010188
3720.0,0.009918
3725.0,0.009779
3730.0,0.009749
3735.0,0.009473000000000002
3740.0,0.009429
3745.0,0.009523
3750.0,0.009069
3755.0,0.009081
3760.0,0.009016
3765.0,0.008713
3770.0,0.008643
3775.0,0.008445
3780.0,0.008316
3785.0,0.008177
3790.0,0.008194
3795.0,0.00783
3800.0,0.007887
3805.0,0.007863
3810.0,0.0076
3815.0,0.007773
3820.0,0.007875
3825.0,0.007521
3830.0,0.007566000000000001
3835.0,0.007565
3840.0,0.007324
3845.0,0.007449
3850.0,0.007247
3855.0,0.006985000000000001
3860.0,0.007222
3865.0,0.006877
3870.0,0.00684
3875.0,0.006802
3880.0,0.006813
3885.0,0.006581
3890.0,0.006622
3895.0,0.006601
3900.0,0.006409
3905.0,0.006467
3910.0,0.006393
3915.0,0.006113
3920.0,0.006226
3925.0,0.006186
3930.0,0.006014
3935.0,0.006023
3940.0,0.005963
3945.0,0.005868
3950.0,0.005938
3955.0,0.005861
3960.0,0.005747
3965.0,0.005841
3970.0,0.005733
3975.0,0.00564
3980.0,0.005549
3985.0,0.005525
3990.0,0.005517
3995.0,0.005503
4000.0,0.0053300000000000005
4005.0,0.005213
4010.0,0.005278
4015.0,0.005134
4020.0,0.0052
4025.0,0.00508
4030.0,0.005154000000000001
4035.0,0.005111
4040.0,0.005058
4045.0,0.005065999999999999
4050.0,0.004956
4055.0,0.004908000000000001
4060.0,0.005044
4065.0,0.004985
4070.0,0.004871
4075.0,0.005002
4080.0,0.004948
4085.0,0.004795
4090.0,0.004926
4095.0,0.00477
4100.0,0.004726
4105.0,0.004825
4110.0,0.00473
4115.0,0.00455
4120.0,0.004737
4125.0,0.004547
4130.0,0.0046170000000000004
4135.0,0.004677
4140.0,0.004678
4145.0,0.004520000000000001
4150.0,0.00457
4155.0,0.004336
4160.0,0.0044
4165.0,0.004545
4170.0,0.004372
4175.0,0.00425
4180.0,0.004369
4185.0,0.004234
4190.0,0.004276
4195.0,0.004437
4200.0,0.00416
4205.0,0.004156
4210.0,0.004289
4215.0,0.004219
4220.0,0.00418
4225.0,0.004189
4230.0,0.004151
4235.0,0.004192
4240.0,0.004143
4245.0,0.004147
4250.0,0.004043
4255.0,0.00415
4260.0,0.004011
4265.0,0.003975
4270.0,0.004067
4275.0,0.004002
4280.0,0.003967
4285.0,0.004003
4290.0,0.003858
4295.0,0.003903
4300.0,0.003973
4305.0,0.003803
4310.0,0.003875
4315.0,0.003987
4320.0,0.003865
4325.0,0.0038360000000000004
4330.0,0.003893
4335.0,0.003819
4340.0,0.003712
4345.0,0.003897
4350.0,0.003763
4355.0,0.003721
4360.0,0.003862
4365.0,0.0036729999999999996
4370.0,0.003657
4375.0,0.003747
4380.0,0.003653
4385.0,0.003628
4390.0,0.003669
4395.0,0.003548
4400.0,0.003595
4405.0,0.0037170000000000003
4410.0,0.003593
4415.0,0.003596
4420.0,0.003683
4425.0,0.003562
4430.0,0.00358
4435.0,0.003598
4440.0,0.003579
4445.0,0.003594
4450.0,0.0036290000000000003
4455.0,0.003534
4460.0,0.003525
4465.0,0.003656
4470.0,0.003548
4475.0,0.003543
4480.0,0.003659
4485.0,0.003512
4490.0,0.003432
4495.0,0.003559
4500.0,0.003333
4505.0,0.003403
4510.0,0.003522
4515.0,0.00342
4520.0,0.003388
4525.0,0.003552
4530.0,0.003369
4535.0,0.003421
4540.0,0.003507
4545.0,0.003401
4550.0,0.003339
4555.0,0.003469
4560.0,0.003256
4565.0,0.003302
4570.0,0.003448
4575.0,0.003279
4580.0,0.003267
4585.0,0.003393
4590.0,0.003304
4595.0,0.003174
4600.0,0.003261
4605.0,0.003124
4610.0,0.003207
4615.0,0.003373
4620.0,0.003169
4625.0,0.003242
4630.0,0.003324
4635.0,0.003316
4640.0,0.003276
4645.0,0.003296
4650.0,0.003183
4655.0,0.003323
4660.0,0.003309
4665.0,0.003184
4670.0,0.003301
4675.0,0.003196
4680.0,0.003084
4685.0,0.003245
4690.0,0.003128
4695.0,0.003113
4700.0,0.00311
4705.0,0.00314
4710.0,0.003073
4715.0,0.00315
4720.0,0.003067
4725.0,0.0030700000000000002
4730.0,0.003172
4735.0,0.003108
4740.0,0.0030130000000000005
4745.0,0.003175
4750.0,0.003019
4755.0,0.003018
4760.0,0.003043
4765.0,0.003002
4770.0,0.002954
4775.0,0.003073
4780.0,0.003007
4785.0,0.002983
4790.0,0.003032
4795.0,0.0031360000000000003
4800.0,0.003021
4805.0,0.003174
4810.0,0.003017
4815.0,0.002929
4820.0,0.002967
4825.0,0.003161
4830.0,0.002933
4835.0,0.003091
4840.0,0.003054
4845.0,0.002936
4850.0,0.003055
4855.0,0.003049
4860.0,0.00295
4865.0,0.003002
4870.0,0.002976
4875.0,0.00283
4880.0,0.003006
4885.0,0.002964
4890.0,0.002825
4895.0,0.00295
4900.0,0.0028940000000000003
4905.0,0.002845
4910.0,0.00279
4915.0,0.002932
4920.0,0.002794
4925.0,0.002923
4930.0,0.00289
4935.0,0.002689
4940.0,0.002853
4945.0,0.002849
4950.0,0.002655
4955.0,0.002835
4960.0,0.002854
4965.0,0.002694
4970.0,0.002666
4975.0,0.002825
4980.0,0.00265
4985.0,0.00278
4990.0,0.002772
4995.0,0.002664
5000.0,0.002705
5005.0,0.002704
5010.0,0.002556
5015.0,0.002633
5020.0,0.002663
5025.0,0.002561
5030.0,0.002622
5035.0,0.002638
5040.0,0.002538
5045.0,0.002649
5050.0,0.002659
5055.0,0.002523
5060.0,0.002576
5065.0,0.002619
5070.0,0.002469
5075.0,0.002477
5080.0,0.002495
5085.0,0.002374
5090.0,0.002402
5095.0,0.002488
5100.0,0.002364
5105.0,0.002416
5110.0,0.002355
5115.0,0.002334
5120.0,0.00229
5125.0,0.002444
5130.0,0.0022159999999999997
5135.0,0.002312
5140.0,0.002405
5145.0,0.002297
5150.0,0.0022250000000000004
5155.0,0.002362
5160.0,0.002118
5165.0,0.002184
5170.0,0.002305
5175.0,0.002122
5180.0,0.002097
5185.0,0.00216
5190.0,0.002033
5195.0,0.002054
5200.0,0.002133
5205.0,0.002006
5210.0,0.002069
5215.0,0.002076
5220.0,0.001991
5225.0,0.002072
5230.0,0.001988
5235.0,0.001886
5240.0,0.001961
5245.0,0.001818
5250.0,0.002017
5255.0,0.002015
5260.0,0.0019
5265.0,0.001952
5270.0,0.0019419999999999997
5275.0,0.001797
5280.0,0.001797
5285.0,0.001875
5290.0,0.001788
5295.0,0.001851
5300.0,0.001872
5305.0,0.001716
5310.0,0.001774
5315.0,0.001773
5320.0,0.001695
5325.0,0.001636
5330.0,0.001726
5335.0,0.001632
5340.0,0.001681
5345.0,0.0017000000000000001
5350.0,0.001623
5355.0,0.001592
5360.0,0.001624
5365.0,0.001556
5370.0,0.001681
5375.0,0.001713
5380.0,0.001543
5385.0,0.001748
5390.0,0.001642
5395.0,0.0016889999999999997
5400.0,0.00149
5405.0,0.001599
5410.0,0.001581
5415.0,0.001525
5420.0,0.001581
5425.0,0.001497
5430.0,0.001511
5435.0,0.001605
5440.0,0.001463
5445.0,0.0014599999999999997
5450.0,0.001445
5455.0,0.001465
5460.0,0.0014030000000000002
5465.0,0.001534
5470.0,0.00138
5475.0,0.001474
5480.0,0.001451
5485.0,0.00154
5490.0,0.001421
5495.0,0.001325
5500.0,0.001399
5505.0,0.0013369999999999999
5510.0,0.001323
5515.0,0.001361
5520.0,0.00134
5525.0,0.001319
5530.0,0.001376
5535.0,0.001356
5540.0,0.001256
5545.0,0.001446
5550.0,0.001263
5555.0,0.0013040000000000003
5560.0,0.001333
5565.0,0.0012839999999999998
5570.0,0.001249
5575.0,0.001374
5580.0,0.001302
5585.0,0.001239
5590.0,0.001312
5595.0,0.001214
5600.0,0.001214
5605.0,0.001346
5610.0,0.001217
5615.0,0.001248
5620.0,0.001321
5625.0,0.001213
5630.0,0.001197
5635.0,0.0012839999999999998
5640.0,0.001182
5645.0,0.0011740000000000001
5650.0,0.0012069999999999997
5655.0,0.0011300000000000001
5660.0,0.001167
5665.0,0.001204
5670.0,0.001129
5675.0,0.001141
5680.0,0.001165
5685.0,0.001168
5690.0,0.001199
5695.0,0.001232
5700.0,0.001184
5705.0,0.001121
5710.0,0.001153
5715.0,0.0011
5720.0,0.001098
5725.0,0.0012180000000000001
5730.0,0.001132
5735.0,0.00109
5740.0,0.001112
5745.0,0.001051
5750.0,0.001071
5755.0,0.001164
5760.0,0.001091
5765.0,0.001057
5770.0,0.001122
5775.0,0.001106
5780.0,0.001135
5785.0,0.001147
5790.0,0.001032
5795.0,0.001065
5800.0,0.001132
5805.0,0.00101
5810.0,0.001043
5815.0,0.001106
5820.0,0.001028
5825.0,0.000999
5830.0,0.0011
5835.0,0.001021
5840.0,0.001028
5845.0,0.001107
5850.0,0.000977
5855.0,0.00102
5860.0,0.001106
5865.0,0.00101
5870.0,0.001007
5875.0,0.001115
5880.0,0.000996
5885.0,0.000968
5890.0,0.001053
5895.0,0.00094
5900.0,0.0009709999999999999
5905.0,0.001066
5910.0,0.000991
5915.0,0.000935
5920.0,0.001058
5925.0,0.000998
5930.0,0.000935
5935.0,0.000981
5940.0,0.000947
5945.0,0.000916
5950.0,0.001017
5955.0,0.000907
5960.0,0.000918
5965.0,0.001031
5970.0,0.0009590000000000001
5975.0,0.001034
5980.0,0.001059
5985.0,0.001017
5990.0,0.001032
5995.0,0.0009699999999999999
6000.0,0.000942
6005.0,0.001017
6010.0,0.001019
6015.0,0.00093
6020.0,0.001021
6025.0,0.000995
6030.0,0.000912
6035.0,0.00101
6040.0,0.000928
6045.0,0.000872
6050.0,0.000961
6055.0,0.0009489999999999999
6060.0,0.000902
6065.0,0.0009150000000000001
6070.0,0.000898
6075.0,0.00082
6080.0,0.000961
6085.0,0.000943
6090.0,0.00093
6095.0,0.000978
6100.0,0.000896
6105.0,0.000818
6110.0,0.000965
6115.0,0.000931
6120.0,0.000845
