,0
0,4.326779087991976e-07
1,1.058838903789561e-06
2,4.326779087991976e-07
3,1.0278244158178864e-07
4,6.668500109532629e-07
5,2.8519420517055557e-07
6,7.041229211846624e-07
7,3.1093588644399446e-07
8,7.516092083789782e-07
9,5.730978593069562e-07
10,8.364739232344907e-07
11,8.712770439198305e-07
12,8.712770439198305e-07
13,6.276503160598208e-07
14,3.714043337974501e-07
15,6.201672012318082e-07
16,3.1000334383467394e-07
17,5.097417959933387e-07
18,2.901607633106886e-07
19,8.015473205816989e-07
20,4.6234695743762755e-07
21,1.2575939234104223e-06
22,5.236866867027418e-07
23,9.679922586449895e-07
24,5.236866867027418e-07
25,9.442951069667485e-07
26,3.442313654820161e-07
27,1.1223552509762545e-06
28,4.007279490024341e-07
29,7.322936831452584e-07
30,4.956004954202721e-07
31,4.956004954202721e-07
32,3.3368472146945603e-07
33,3.298331675718847e-07
34,1.7165975832842812e-07
35,1.2032241328764662e-08
36,6.010529352574759e-09
37,3.6162924517901687e-07
38,3.6162924517901687e-07
39,8.56108120280616e-09
40,2.0119694155309118e-08
41,1.9322045293404028e-07
42,3.4437282474219555e-07
43,5.258215539842779e-07
44,3.6386836595132774e-08
45,1.8667929076509923e-07
46,1.4348321643012254e-07
47,1.4053781301092203e-07
48,9.153433274960987e-09
49,1.712254073853107e-08
50,5.003248918229094e-07
51,1.3896034000579765e-06
52,3.446106024681236e-06
53,2.0526772101653353e-06
54,4.81490845951344e-06
55,4.6333945689781775e-06
56,0.0002234864214507171
57,0.0715817824110998
58,0.07460494024810173
59,0.07410945340606813
60,0.06881684209260466
61,0.09832444856295178
62,0.09485218702195793
63,0.05323846679287657
64,0.21204444050752794
65,0.2815352812013133
66,0.3131065277564039
67,0.34817710592669604
68,0.3655704617575911
69,0.365677965092913
70,0.35971876856587315
71,0.35622405434692217
72,0.33109610483595414
73,0.30345395866394703
74,0.27782501356167033
75,0.2768696741943251
76,0.25948697794148073
77,0.21517985338909376
78,0.19880144239160882
79,0.16257826435759357
80,0.12452173279459457
81,0.11015820675981311
82,0.09654906076872512
83,0.09920706170470772
84,0.10966371638214953
85,0.10519390285795352
86,0.10464485209930457
87,0.10649656846185968
88,0.10331900127961811
89,0.09547226180627909
90,0.09917713233057185
91,0.08856460729405985
92,0.08883867972948223
93,0.09328364724554015
94,0.08881835138330162
95,0.08302745586008185
96,0.07895345409249513
97,0.06976453901657909
98,0.061060709800493815
99,0.054555654347232294
100,0.04319233279756673
101,0.03610644847679397
102,0.031051300711718518
103,0.031051300711718518
104,0.07213718432422103
105,0.08294919884962329
106,0.09319566751540014
107,0.1023483660138004
108,0.1036113628345539
109,0.10333448701217271
110,0.10425834166766708
111,0.10372243112858984
112,0.10430037342976059
113,0.10150627204126624
114,0.10410993716727159
115,0.09269651767653884
116,0.09082706579265576
117,0.08470226621179858
118,0.08145952411557317
119,0.07567792548338535
120,0.0704229372526103
121,0.06470544542244219
122,0.05610979231937174
123,0.0494570366332232
124,0.038802512359609055
125,0.03283946987262772
126,0.0317118965677865
127,0.02873802765047075
128,0.027087159645856344
129,0.02676855328504351
130,0.024375969342283376
131,0.02438216632034213
132,0.02391200644958361
133,0.02391200644958361
134,0.025216517966378863
135,0.026766379882152677
136,0.027804316354326866
137,0.06848413046862056
138,0.09422480611714978
139,0.09908423199180806
140,0.10258956871623195
141,0.10258956871623195
142,0.10168921029956432
143,0.0983194706679347
144,0.09560653961929863
145,0.09200661169798191
146,0.09051481548749539
147,0.08434824165411992
148,0.08412110930056343
149,0.07644509734480755
150,0.07181129744404392
151,0.06528780024626117
152,0.060366053828108786
153,0.05027202683980515
154,0.04328849196936785
155,0.03715648469085206
156,0.033064378558287186
157,0.030424512626644667
158,0.028531498638154094
159,0.026301720280896727
160,0.02537543573850741
161,0.022889041094630566
162,0.022863065792371073
163,0.021092920402364483
164,0.02052657126028111
165,0.020151481879727692
166,0.019846745856660304
167,0.019449893550075006
168,0.019502377979244874
169,0.018800777050803522
170,0.018076665860378902
171,0.01797244562026781
172,0.017613858886702995
173,0.01703885672880967
174,0.016100704830589542
175,0.015523529477245085
176,0.01513417795793264
177,0.014986491148492138
178,0.014479434308464616
179,0.014361620275525249
180,0.013676529752113625
181,0.013519886329463299
182,0.01308261865362347
183,0.01273678922768886
184,0.012231593059327832
185,0.011770818499281074
186,0.01146797774744107
187,0.01127946740904446
188,0.011047904004697542
189,0.010850649855606236
190,0.010821358423258692
191,0.010881643147324793
192,0.0104705236901863
193,0.009919001850358775
194,0.00966299555407416
195,0.009481713613787615
196,0.008817167077499855
197,0.00885677779616143
198,0.008801369961857507
199,0.008578772454097229
200,0.00838314809307025
201,0.008414758688216796
202,0.00804824018239969
203,0.007712346745691386
204,0.007268463062205406
205,0.007340363767166957
206,0.0072530906552621885
207,0.00696730070157165
208,0.006841710678821356
209,0.006671554458918975
210,0.006743911985220474
211,0.006738018341140258
212,0.006726813969987564
213,0.006726631250443585
214,0.00674946074853253
215,0.00674946074853253
216,0.009460045631428403
217,0.009851659033954819
218,0.009260596404634388
219,0.0018166834682881586
220,0.0017781653805902325
221,0.001748391020459082
222,0.001747350984012213
223,0.0017696430921019196
224,0.010585432594329916
225,0.013952752891716196
226,0.010508147910875617
227,0.01652726075965319
228,0.0017796899231027948
229,0.0017855601726553994
230,0.0017786589074864402
231,0.0017720148231030353
232,0.001736641450700873
233,0.0017682841526245013
234,0.0017682841526245013
235,0.001748341487555395
236,0.0017314012697395723
237,0.0017237562996278578
238,0.0017237562996278578
239,0.0016856274388613005
240,0.001750623860657482
241,0.0017438989061006247
242,0.00174965745513941
243,0.0016185526208667277
244,0.0016184277573064083
245,0.0017459802414572755
246,0.011709920395882418
247,0.001744718295843174
248,0.001720104679899783
249,0.001713401702091039
250,0.012050723762808418
251,0.013060274998058494
252,0.0017181469485258167
253,0.0016866601959295191
254,0.0016715241749141775
255,0.020176477038635794
256,0.013461196123218595
257,0.011409609334083083
258,0.0014676009754124681
259,0.0015108703974235527
260,0.0015078439799843992
261,0.0015469861251761858
262,0.0015577069041690563
263,0.0015313676815620788
